split,origin_set,n_origins,mode,months,g1,model,level,gap_label,coh_gap_mean,coh_gap_max,coh_gap_n,coh_gap_excluded_failed,coh_gap_excluded_nonpositive,wis_rel_m1,wis_att_all,wis_att_type1,wis_adm_via_ae,cov90,cov50,cov90_h1,cov90_h2,cov90_h3,cov90_h4,cov90_h5,cov90_h6,cov90_out,cov50_out,cov90_in,cov50_in,n,cov50_h1,cov50_h2,cov50_h3,cov50_h4,cov50_h5,cov50_h6
conf,CONF21,21,asof,all,as_issued,ETS + pooled,england,coherence gap,0.0006557737475347298,0.00538347862721585,378,0,0,-0.3395604737538531,54580.548735258446,23477.084793001966,5389.329329243079,0.9470899470899471,0.6031746031746031,0.9047619047619048,0.9365079365079365,0.9206349206349206,0.9206349206349206,1.0,1.0,0.9470899470899471,0.6031746031746031,,,378,0.4444444444444444,0.5238095238095238,0.6507936507936508,0.6984126984126984,0.6349206349206349,0.6666666666666666
conf,CONF21,21,asof,all,as_issued,ETS + pooled + MinT,england,coherence gap,3.693257401022849e-16,1.3077323492286187e-15,378,0,0,-0.3702629714171002,50725.96671772995,18998.769026520702,6212.115389407538,0.9920634920634921,0.7592592592592593,1.0,0.9682539682539683,0.9841269841269841,1.0,1.0,1.0,0.9920634920634921,0.7592592592592593,,,378,0.6031746031746031,0.6507936507936508,0.8095238095238095,0.7936507936507936,0.8095238095238095,0.8888888888888888
conf,CONF21,21,asof,all,as_issued,M1 + pooled,england,coherence gap,0.02096519173095988,0.09777337315423812,378,0,0,0.0,64399.89522047844,36006.30582524574,10338.413323027879,0.8888888888888888,0.5317460317460317,0.8888888888888888,0.8888888888888888,0.873015873015873,0.8571428571428571,0.873015873015873,0.9523809523809523,0.8888888888888888,0.5317460317460317,,,378,0.47619047619047616,0.5238095238095238,0.5714285714285714,0.5238095238095238,0.49206349206349204,0.6031746031746031
conf,CONF21,21,asof,all,as_issued,M1 + pooled + MinT,england,coherence gap,0.00010613948992911775,0.004966227041003194,378,0,0,-0.30986044086003595,43140.24651797379,24666.378620639607,7405.260966636013,0.9894179894179894,0.7116402116402116,0.9682539682539683,0.9682539682539683,1.0,1.0,1.0,1.0,0.9894179894179894,0.7116402116402116,,,378,0.5555555555555556,0.6666666666666666,0.7142857142857143,0.7301587301587301,0.8095238095238095,0.7936507936507936
conf,CONF21,21,asof,all,as_issued,M2 frozen (m2d_corr),england,median non-additivity,0.000831512124660008,0.003921735739318855,378,0,0,-0.14101420251146357,56399.09555555556,30198.445305555557,8921.108944444446,0.9867724867724867,0.7037037037037037,0.9206349206349206,1.0,1.0,1.0,1.0,1.0,0.9867724867724867,0.7037037037037037,,,378,0.3968253968253968,0.6190476190476191,0.7142857142857143,0.7777777777777778,0.8253968253968254,0.8888888888888888
