split,origin_set,n_origins,level,mode,months,model,oyear,horizon,region,stat,value,n,origins,assessed,met,g1
conf,CONF19,19,icb,asof,all,M1 + pooled,2024,1,assessable,cov90,0.8873456790123457,1296,12,True,True,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2024,2,assessable,cov90,0.8850308641975309,1296,12,True,True,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2024,3,assessable,cov90,0.8657407407407407,1296,12,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2024,4,assessable,cov90,0.9020061728395061,1296,12,True,True,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2024,5,assessable,cov90,0.9097222222222222,1296,12,True,True,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2024,6,assessable,cov90,0.9351851851851852,1296,12,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2025,1,assessable,cov90,0.9351851851851852,756,7,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2025,2,assessable,cov90,0.9484126984126984,756,7,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2025,3,assessable,cov90,0.9603174603174603,756,7,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2025,4,assessable,cov90,0.9285714285714286,756,7,True,True,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2025,5,assessable,cov90,0.9285714285714286,756,7,True,True,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2025,6,assessable,cov90,0.9259259259259259,756,7,True,True,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2024,1,assessable,cov50,0.5208333333333334,1296,12,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2024,2,assessable,cov50,0.5200617283950617,1296,12,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2024,3,assessable,cov50,0.5393518518518519,1296,12,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2024,4,assessable,cov50,0.6072530864197531,1296,12,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2024,5,assessable,cov50,0.658179012345679,1296,12,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2024,6,assessable,cov50,0.6844135802469136,1296,12,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2025,1,assessable,cov50,0.5132275132275133,756,7,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2025,2,assessable,cov50,0.5462962962962963,756,7,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2025,3,assessable,cov50,0.6455026455026455,756,7,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2025,4,assessable,cov50,0.6097883597883598,756,7,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2025,5,assessable,cov50,0.5542328042328042,756,7,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled,2025,6,assessable,cov50,0.5978835978835979,756,7,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2024,1,assessable,cov90,0.8688271604938271,1296,12,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2024,2,assessable,cov90,0.8618827160493827,1296,12,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2024,3,assessable,cov90,0.8765432098765432,1296,12,True,True,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2024,4,assessable,cov90,0.9097222222222222,1296,12,True,True,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2024,5,assessable,cov90,0.9174382716049383,1296,12,True,True,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2024,6,assessable,cov90,0.9305555555555556,1296,12,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2025,1,assessable,cov90,0.91005291005291,756,7,True,True,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2025,2,assessable,cov90,0.8677248677248677,756,7,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2025,3,assessable,cov90,0.8955026455026455,756,7,True,True,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2025,4,assessable,cov90,0.8478835978835979,756,7,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2025,5,assessable,cov90,0.8703703703703703,756,7,True,True,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2025,6,assessable,cov90,0.8253968253968254,756,7,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2024,1,assessable,cov50,0.4236111111111111,1296,12,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2024,2,assessable,cov50,0.408179012345679,1296,12,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2024,3,assessable,cov50,0.41280864197530864,1296,12,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2024,4,assessable,cov50,0.47530864197530864,1296,12,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2024,5,assessable,cov50,0.5632716049382716,1296,12,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2024,6,assessable,cov50,0.5393518518518519,1296,12,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2025,1,assessable,cov50,0.37566137566137564,756,7,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2025,2,assessable,cov50,0.3716931216931217,756,7,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2025,3,assessable,cov50,0.49074074074074076,756,7,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2025,4,assessable,cov50,0.4722222222222222,756,7,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2025,5,assessable,cov50,0.503968253968254,756,7,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M1 + pooled + MinT,2025,6,assessable,cov50,0.41798941798941797,756,7,True,,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2024,1,assessable,cov90,0.9814814814814815,1296,12,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2024,2,assessable,cov90,0.9899691358024691,1296,12,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2024,3,assessable,cov90,0.9845679012345679,1296,12,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2024,4,assessable,cov90,0.9884259259259259,1296,12,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2024,5,assessable,cov90,0.9861111111111112,1296,12,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2024,6,assessable,cov90,0.9899691358024691,1296,12,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2025,1,assessable,cov90,0.9497354497354498,756,7,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2025,2,assessable,cov90,0.9973544973544973,756,7,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2025,3,assessable,cov90,0.996031746031746,756,7,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2025,4,assessable,cov90,0.9986772486772487,756,7,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2025,5,assessable,cov90,0.9973544973544973,756,7,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2025,6,assessable,cov90,0.996031746031746,756,7,True,False,failed_dropped
conf,CONF19,19,icb,asof,all,M2 frozen (m2d_corr),2024,1,assessable,cov50,0.5509259259259259,1296,12,True,,failed_dropped
