split,origin_set,n_origins,model,level,mode,stat,months,g1,horizon,point,lo,hi,lo_within,hi_within,boot_mean_minus_point,n_rows,n_series,n_units,zero_den,zero_den_within,degenerate
conf,CONF21,21,m2d_corr,icb,asof,cov90,all,as_issued,1,0.972663139329806,0.932261208576998,0.99317738791423,0.9656084656084656,0.9797178130511464,-0.0053466829311603625,2268,36,19,0,0,False
conf,CONF21,21,m2d_corr,icb,asof,cov90,all,as_issued,2,0.9933862433862434,0.982943469785575,0.9980506822612085,0.9889770723104057,0.9969135802469136,-0.0011021343616690604,2268,36,19,0,0,False
conf,CONF21,21,m2d_corr,icb,asof,cov90,all,as_issued,3,0.9898589065255732,0.9756335282651072,0.9970760233918129,0.982363315696649,0.9955908289241623,-0.001261041089035131,2268,36,19,0,0,False
conf,CONF21,21,m2d_corr,icb,asof,cov90,all,as_issued,4,0.9929453262786596,0.9790448343079922,0.9990253411306043,0.9858796296296296,0.9982363315696648,-0.0014005091230493427,2268,36,19,0,0,False
conf,CONF21,21,m2d_corr,icb,asof,cov90,all,as_issued,5,0.9902998236331569,0.9765960038986354,0.9985414926204399,0.9832451499118166,0.9956018518518519,-0.0005043546870397986,2268,36,19,0,0,False
conf,CONF21,21,m2d_corr,icb,asof,cov90,all,as_issued,6,0.9920634920634921,0.9805068226120858,0.9990253411306043,0.9841269841269841,0.9978064373897707,-0.00019904229171974208,2268,36,19,0,0,False
