split,origin_set,n_origins,mode,months,g1,model,level,gap_label,coh_gap_mean,coh_gap_max,coh_gap_n,coh_gap_excluded_failed,coh_gap_excluded_nonpositive,wis_rel_m1,wis_att_all,wis_att_type1,wis_adm_via_ae,cov90,cov50,cov90_h1,cov90_h2,cov90_h3,cov90_h4,cov90_h5,cov90_h6,cov90_out,cov50_out,cov90_in,cov50_in,n,cov50_h1,cov50_h2,cov50_h3,cov50_h4,cov50_h5,cov50_h6
conf,CONF19,19,asof,all,failed_dropped,ETS + pooled,england,coherence gap,0.000660390606004205,0.00538347862721585,342,0,0,-0.3395604737538531,54580.548735258446,23477.084793001966,5389.329329243079,0.9415204678362573,0.5789473684210527,0.8947368421052632,0.9298245614035088,0.9122807017543859,0.9122807017543859,1.0,1.0,0.9415204678362573,0.5789473684210527,,,342,0.42105263157894735,0.47368421052631576,0.6140350877192983,0.7017543859649122,0.631578947368421,0.631578947368421
conf,CONF19,19,asof,all,failed_dropped,ETS + pooled + MinT,england,coherence gap,3.7013539182870474e-16,1.3077323492286187e-15,342,0,0,-0.3702629714171002,50725.96671772995,18998.769026520702,6212.115389407538,0.9912280701754386,0.7339181286549707,1.0,0.9649122807017544,0.9824561403508771,1.0,1.0,1.0,0.9912280701754386,0.7339181286549707,,,342,0.5614035087719298,0.6140350877192983,0.7894736842105263,0.7719298245614035,0.7894736842105263,0.8771929824561403
conf,CONF19,19,asof,all,failed_dropped,M1 + pooled,england,coherence gap,0.021713851610277567,0.09777337315423812,342,0,0,0.0,64399.89522047844,36006.30582524574,10338.413323027879,0.8830409356725146,0.5409356725146199,0.8771929824561403,0.8771929824561403,0.8596491228070176,0.8771929824561403,0.8596491228070176,0.9473684210526315,0.8830409356725146,0.5409356725146199,,,342,0.5263157894736842,0.543859649122807,0.5263157894736842,0.543859649122807,0.5087719298245614,0.5964912280701754
conf,CONF19,19,asof,all,failed_dropped,M1 + pooled + MinT,england,coherence gap,0.0001101955327800052,0.004966227041003194,342,0,0,-0.30986044086003595,43140.24651797379,24666.378620639607,7405.260966636013,0.9883040935672515,0.7046783625730995,0.9649122807017544,0.9649122807017544,1.0,1.0,1.0,1.0,0.9883040935672515,0.7046783625730995,,,342,0.543859649122807,0.631578947368421,0.6842105263157895,0.7368421052631579,0.8245614035087719,0.8070175438596491
conf,CONF19,19,asof,all,failed_dropped,M2 frozen (m2d_corr),england,median non-additivity,0.00082699022400768,0.003921735739318855,342,0,0,-0.14101420251146357,56399.09555555556,30198.445305555557,8921.108944444446,0.9853801169590644,0.6783625730994152,0.9122807017543859,1.0,1.0,1.0,1.0,1.0,0.9853801169590644,0.6783625730994152,,,342,0.3684210526315789,0.5789473684210527,0.6842105263157895,0.7543859649122807,0.8070175438596491,0.8771929824561403
